round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,proposal_adapts_to_oracle,acceptance_denominator_kind,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,optimization_steps,gradient_restarts,final_unique_candidate_pool,backward_steps
1,64,64,64,6,6,0.045145836998926825,0.045145836998926825,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
2,64,128,64,14,20,0.04679537700030778,0.0919412139992346,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
3,64,192,64,16,36,0.044472378000136814,0.13641359199937142,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
4,64,256,64,16,52,0.0442190310004662,0.18063262299983762,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
5,64,320,64,27,79,0.045052457999190665,0.2256850809990283,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
6,64,384,64,24,103,0.04314338999938627,0.26882847099841456,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
7,64,448,64,28,131,0.045202272000096855,0.3140307429985114,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
8,64,512,64,23,154,0.04489922200082219,0.3589299649993336,False,all independently sampled candidates,152,uniform_random,11,157126251,164126251,,512,no_disease_to_disease,,,,
1,64,64,64,6,6,0.042195450001599966,0.042195450001599966,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
2,64,128,64,25,31,0.04544844299925899,0.08764389300085895,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
3,64,192,64,42,71,0.04667520200018771,0.13431909500104666,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
4,64,256,64,49,118,0.04698878899944248,0.18130788400048914,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
5,64,320,64,49,166,0.04889096900114964,0.23019885300163878,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
6,64,384,64,56,220,0.052067401999011054,0.28226625500064983,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
7,64,448,64,60,277,0.05623748800098838,0.3385037430016382,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
8,64,512,64,54,330,0.05496687899903918,0.3934706220006774,True,all genetic population candidates,152,genetic_cfe,11,157126251,164126251,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11831272200106469,0.11831272200106469,True,final restart pool only,152,dice_gradient_style,11,157126251,164126251,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10373903100116877,0.10373903100116877,True,final restart pool only,152,wachter_style,11,157126251,164126251,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,11,11,0.044498335000753286,0.044498335000753286,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
2,64,128,64,18,29,0.04477951399894664,0.08927784899969993,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
3,64,192,64,17,46,0.04468653900039499,0.1339643880000949,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
4,64,256,64,18,64,0.04542807300094864,0.17939246100104356,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
5,64,320,64,23,87,0.048782394998852396,0.22817485599989595,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
6,64,384,64,22,109,0.04533830900072644,0.2735131650006224,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
7,64,448,64,24,133,0.04605536400049459,0.319568529001117,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
8,64,512,63,22,155,0.04389567299949704,0.363464202000614,False,all independently sampled candidates,153,uniform_random,11,158126254,165126254,,512,no_disease_to_disease,,,,
1,64,64,64,11,11,0.04447968600106833,0.04447968600106833,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
2,64,128,64,35,45,0.04283717499856721,0.08731686099963554,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
3,64,192,64,52,95,0.04544808300124714,0.13276494400088268,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
4,64,256,64,51,145,0.04763255699981528,0.18039750100069796,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
5,64,320,64,54,198,0.050877304000096046,0.231274805000794,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
6,64,384,64,52,246,0.057325378998939414,0.2886001839997334,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
7,64,448,64,53,294,0.05519452699991234,0.34379471099964576,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
8,64,512,64,56,342,0.05589616600082081,0.39969087700046657,True,all genetic population candidates,153,genetic_cfe,11,158126254,165126254,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11951104699983262,0.11951104699983262,True,final restart pool only,153,dice_gradient_style,11,158126254,165126254,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10974353399979009,0.10974353399979009,True,final restart pool only,153,wachter_style,11,158126254,165126254,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,15,15,0.0472219959992799,0.0472219959992799,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
2,64,128,64,11,26,0.0434879180011194,0.0907099140003993,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
3,64,192,64,17,43,0.04444185799911793,0.13515177199951722,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
4,64,256,64,16,59,0.044634048999796505,0.17978582099931373,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
5,64,320,64,15,74,0.04344818900062819,0.22323400999994192,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
6,64,384,64,20,94,0.04382605600039824,0.26706006600034016,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
7,64,448,64,19,113,0.04367822599851934,0.3107382919988595,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
8,64,512,64,18,131,0.04510965100052999,0.3558479429993895,False,all independently sampled candidates,154,uniform_random,11,159126257,166126257,,512,no_disease_to_disease,,,,
1,64,64,64,15,15,0.04476747099943168,0.04476747099943168,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
2,64,128,64,26,40,0.043551938000746304,0.08831940900017798,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
3,64,192,64,48,86,0.04808363200027088,0.13640304100044887,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
4,64,256,64,47,129,0.04873362099897349,0.18513666199942236,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
5,64,320,64,49,173,0.05020233899995219,0.23533900099937455,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
6,64,384,64,50,220,0.05234836899944639,0.28768736999882094,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
7,64,448,64,55,270,0.05670092100081092,0.34438829099963186,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
8,64,512,64,53,320,0.057588951000070665,0.40197724199970253,True,all genetic population candidates,154,genetic_cfe,11,159126257,166126257,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.12284579900006065,0.12284579900006065,True,final restart pool only,154,dice_gradient_style,11,159126257,166126257,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.1073271349996503,0.1073271349996503,True,final restart pool only,154,wachter_style,11,159126257,166126257,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,13,13,0.04128047000085644,0.04128047000085644,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
2,64,128,64,13,26,0.04176116899907356,0.08304163899993,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
3,64,192,64,18,44,0.04240968300109671,0.1254513220010267,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
4,64,256,64,20,64,0.04373671499888587,0.16918803699991258,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
5,64,320,64,19,83,0.043946038000285625,0.2131340750001982,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
6,64,384,64,16,99,0.043891302000702126,0.25702537700090033,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
7,64,448,64,22,121,0.044919271998878685,0.301944648999779,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
8,64,512,64,26,147,0.04441355000017211,0.34635819899995113,False,all independently sampled candidates,155,uniform_random,11,160126260,167126260,,512,no_disease_to_disease,,,,
1,64,64,64,13,13,0.04475310499947227,0.04475310499947227,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
2,64,128,64,29,40,0.044921480999619234,0.0896745859990915,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
3,64,192,64,33,71,0.04327226600071299,0.1329468519998045,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
4,64,256,64,49,119,0.04737247099910746,0.18031932299891196,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
5,64,320,64,58,175,0.0500085420007963,0.23032786499970825,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
6,64,384,64,62,236,0.05270599200048309,0.28303385700019135,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
7,64,448,64,60,294,0.05484869399879244,0.3378825509989838,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
8,64,512,64,58,351,0.05895989000055124,0.39684244099953503,True,all genetic population candidates,155,genetic_cfe,11,160126260,167126260,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11831258900019748,0.11831258900019748,True,final restart pool only,155,dice_gradient_style,11,160126260,167126260,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10599859000103606,0.10599859000103606,True,final restart pool only,155,wachter_style,11,160126260,167126260,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,21,21,0.04511780699976953,0.04511780699976953,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
2,64,128,64,17,38,0.04268048399899271,0.08779829099876224,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
3,64,192,64,19,57,0.04370661300163192,0.13150490400039416,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
4,64,256,64,19,76,0.04378004599857377,0.17528494999896793,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
5,64,320,64,25,101,0.047423005000382545,0.22270795499935048,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
6,64,384,64,22,123,0.0445215769996139,0.2672295319989644,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
7,64,448,64,22,145,0.04591372800132376,0.31314326000028814,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
8,64,512,64,25,170,0.0446993850000581,0.35784264500034624,False,all independently sampled candidates,156,uniform_random,11,161126263,168126263,,512,no_disease_to_disease,,,,
1,64,64,64,21,21,0.04185892699933902,0.04185892699933902,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
2,64,128,64,34,53,0.04359861699958856,0.08545754399892758,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
3,64,192,64,45,94,0.04637553999964439,0.13183308399857196,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
4,64,256,64,50,142,0.06099080000058166,0.19282388399915362,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
5,64,320,64,57,195,0.05604734699954861,0.24887123099870223,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
6,64,384,64,54,249,0.05349619400112715,0.3023674249998294,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
7,64,448,64,51,299,0.05398306999995839,0.35635049499978777,True,all genetic population candidates,156,genetic_cfe,11,161126263,168126263,,512,no_disease_to_disease,,,,
